,"Gross Domestic Product by Kind of Activity and Price Deflator-Annual",
,,""
"Period","Kind of Activity","Gross Domestic Product_Current Price(Million N.T.$)"
"1989","¡@CS. Manufacture of Computers, Electronic and Optical Products",72631
"1989","¡@CT. Manufacture of Electrical Equipment",66748
"1989","¡@CU. Manufacture of Machinery and Equipment",43934
"1989","¡@CV. Manufacture of Motor Vehicles and Parts",51057
"1989","¡@CW. Manufacture of Other Transport Equipment and Parts",41901
"1989","¡@CX. Manufacture of Furniture",18657
"1989","¡@CY. Other Manufacturing",69003
"1989","¡@DA. Electricity Supply",106032
"1989","¡@DB. Gas Supply",16211
"1989","¡@EA. Water Supply",9056
"1989","¡@EB. Remediation Activities",18346
"1989","¡@GA. Wholesale Trade",234651
"1989","¡@GB. Retail Trade",253825
"1989","¡@HA. Land Transportation",88007
"1989","¡@HB. Water Transportation",21934
"1989","¡@HC. Air Transport",21867
"1989","¡@HD. Support Activities for Transportation; Warehousing and Storage",41699
"1989","¡@HE. Postal and Courier Activities",9375
"1989","¡@IA. Accommodation",17023
"1989","¡@IB. Food and Beverage Service Activities",44379
"1989","¡@JA. Publishing, Motion Picture, Video and Music Production and Broadcasting Activities",17762
"1989","¡@JB. Telecommunications",63546
"1989","¡@JC. Related Service of Computer and Information",6682
"1989","K. Financial and Insurance Activities",285170
"1989","¡@KA. Financial Service Activities",167060
"1989","¡@KB. Insurance",50661
"1989","¡@KC. Security, Commodity Contracts and Activities Auxiliary to Financial Service Activities",67449
"1989","¡@LA. Real Estate Activities",26623
"1989","¡@LB. Ownership of Dwellings",208558
"1989","¡@NA. Rental and Leasing Activities",9047
"1989","¡@NB. Other Support Service Activities",10186
"1989","¡@QA. Human Health Activities",54577
"1989","¡@QB. Social Work Activities",2496
"1989","¡@SA. Activities of Membership Organizations",13729
"1989","¡@SB. Activities of Households as Employers of Domestic Personnel",22471
"1989","¡@SC. Other Personal Service Activities",54226
"1989","Total ( by production approach )",4060413
"1989","Statistical Discrepancy",-27949
"1989","GDP",4032464
"1990","¡@AA. Agriculture, Horticulture and Agrarian Activities",118660
"1990","¡@AB.  Animal Husbandry",11989
"1990","¡@AC. Forestry",2523
"1990","¡@AD. Fishing and Aquaculture",46338
"1990","¡@CA.  Manufacture of Food Products and Prepared Animal Feeds",75323
"1990","¡@CB. Manufacture of Beverages and Tobacco Products",67000
"1990","¡@CC. Manufacture of Textiles",97570
"1990","¡@CD. Manufacture of Wearing Apparel and Clothing Accessories",53982
"1990","¡@CE. Manufacture of Leather, Fur and Related Products",35095
"1990","¡@CF. Manufacture of Wood and of Products of Wood and Bamboo Products",17303
"1990","¡@CG. Manufacture of Paper and Paper Products",34622
"1990","¡@CH. Printing and Reproduction of Recorded Media",20245
"1990","¡@CI. Manufacture of Petroleum and Coal Products",49306
"1990","¡@CJ. Manufacture of Chemical Materials",93328
"1990","¡@CK. Manufacture of Other Chemical Products",20465
"1990","¡@CL. Manufacture of Pharmaceuticals and Medicinal Chemical Products",8158
"1990","¡@CM. Manufacture of Rubber Products",15344
"1990","¡@CN. Manufacture of Plastics Products",78577
"1990","¡@CO. Manufacture of Other Non-metallic Mineral Products",65629
"1990","¡@CP. Manufacture of Basic Metals",80423
"1990","¡@CQ. Manufacture of Fabricated Metal Products",91915
"1990","¡@CR. Manufacture of Electronic Parts and Components",90250
"1990","¡@CS. Manufacture of Computers, Electronic and Optical Products",85951
"1990","¡@CT. Manufacture of Electrical Equipment",68019
"1990","¡@CU. Manufacture of Machinery and Equipment",55105
"1990","¡@CV. Manufacture of Motor Vehicles and Parts",59459
"1990","¡@CW. Manufacture of Other Transport Equipment and Parts",44462
"1990","¡@CX. Manufacture of Furniture",18617
"1990","¡@CY. Other Manufacturing",67956
"1990","¡@DA. Electricity Supply",113462
"1990","¡@DB. Gas Supply",12364
"1990","¡@EA. Water Supply",9466
"1990","¡@EB. Remediation Activities",19873
"1990","¡@GA. Wholesale Trade",275424
"1990","¡@GB. Retail Trade",294508
"1990","¡@HA. Land Transportation",90671
"1990","¡@HB. Water Transportation",24100
"1990","¡@HC. Air Transport",25621
"1990","¡@HD. Support Activities for Transportation; Warehousing and Storage",46838
"1990","¡@HE. Postal and Courier Activities",8817
"1990","¡@IA. Accommodation",17726
"1990","¡@IB. Food and Beverage Service Activities",53357
"1990","¡@JA. Publishing, Motion Picture, Video and Music Production and Broadcasting Activities",20802
"1990","¡@JB. Telecommunications",70531
"1990","¡@JC. Related Service of Computer and Information",8803
"1990","K. Financial and Insurance Activities",330625
"1990","¡@KA. Financial Service Activities",215911
"1990","¡@KB. Insurance",59856
"1990","¡@KC. Security, Commodity Contracts and Activities Auxiliary to Financial Service Activities",54858
"1990","¡@LA. Real Estate Activities",31821
"1990","¡@LB. Ownership of Dwellings",238547
"1990","¡@NA. Rental and Leasing Activities",9907
"1990","¡@NB. Other Support Service Activities",12563
"1990","¡@QA. Human Health Activities",66077
"1990","¡@QB. Social Work Activities",2994
"1990","¡@SA. Activities of Membership Organizations",14657
"1990","¡@SB. Activities of Households as Employers of Domestic Personnel",25729
"1990","¡@SC. Other Personal Service Activities",60526
"1990","Total ( by production approach )",4482881
"1990","Statistical Discrepancy",-8593
"1990","GDP",4474288
"1991","¡@AA. Agriculture, Horticulture and Agrarian Activities",124861
"1991","¡@AB.  Animal Husbandry",13530
"1991","¡@AC. Forestry",2189
"1991","¡@AD. Fishing and Aquaculture",41929
"1991","¡@CA.  Manufacture of Food Products and Prepared Animal Feeds",73403
"1991","¡@CB. Manufacture of Beverages and Tobacco Products",70154
"1991","¡@CC. Manufacture of Textiles",108971
"1991","¡@CD. Manufacture of Wearing Apparel and Clothing Accessories",49988
"1991","¡@CE. Manufacture of Leather, Fur and Related Products",37588
"1991","¡@CF. Manufacture of Wood and of Products of Wood and Bamboo Products",18166
"1991","¡@CG. Manufacture of Paper and Paper Products",35674
"1991","¡@CH. Printing and Reproduction of Recorded Media",21608
"1991","¡@CI. Manufacture of Petroleum and Coal Products",102167
"1991","¡@CJ. Manufacture of Chemical Materials",101890
"1991","¡@CK. Manufacture of Other Chemical Products",23267
"1991","¡@CL. Manufacture of Pharmaceuticals and Medicinal Chemical Products",9325
"1991","¡@CM. Manufacture of Rubber Products",16073
"1991","¡@CN. Manufacture of Plastics Products",85688
"1991","¡@CO. Manufacture of Other Non-metallic Mineral Products",69835
"1991","¡@CP. Manufacture of Basic Metals",86654
"1991","¡@CQ. Manufacture of Fabricated Metal Products",102369
"1991","¡@CR. Manufacture of Electronic Parts and Components",97837
"1991","¡@CS. Manufacture of Computers, Electronic and Optical Products",93937
"1991","¡@CT. Manufacture of Electrical Equipment",77525
"1991","¡@CU. Manufacture of Machinery and Equipment",62100
"1991","¡@CV. Manufacture of Motor Vehicles and Parts",67947
"1991","¡@CW. Manufacture of Other Transport Equipment and Parts",46332
"1991","¡@CX. Manufacture of Furniture",20170
"1991","¡@CY. Other Manufacturing",65509
"1991","¡@DA. Electricity Supply",119516
"1991","¡@DB. Gas Supply",19677
"1991","¡@EA. Water Supply",11436
"1991","¡@EB. Remediation Activities",21617
"1991","¡@GA. Wholesale Trade",318141
"1991","¡@GB. Retail Trade",330760
"1991","¡@HA. Land Transportation",99972
"1991","¡@HB. Water Transportation",26134
"1991","¡@HC. Air Transport",28101
"1991","¡@HD. Support Activities for Transportation; Warehousing and Storage",52602
"1991","¡@HE. Postal and Courier Activities",12551
"1991","¡@IA. Accommodation",19267
"1991","¡@IB. Food and Beverage Service Activities",61455
"1991","¡@JA. Publishing, Motion Picture, Video and Music Production and Broadcasting Activities",24316
"1991","¡@JB. Telecommunications",80170
"1991","¡@JC. Related Service of Computer and Information",11372
"1991","K. Financial and Insurance Activities",334020
"1991","¡@KA. Financial Service Activities",239971
"1991","¡@KB. Insurance",62626
"1991","¡@KC. Security, Commodity Contracts and Activities Auxiliary to Financial Service Activities",31423
"1991","¡@LA. Real Estate Activities",39449
"1991","¡@LB. Ownership of Dwellings",289767
"1991","¡@NA. Rental and Leasing Activities",10849
"1991","¡@NB. Other Support Service Activities",16130
"1991","¡@QA. Human Health Activities",85997
"1991","¡@QB. Social Work Activities",3667
"1991","¡@SA. Activities of Membership Organizations",15956
"1991","¡@SB. Activities of Households as Employers of Domestic Personnel",30316
"1991","¡@SC. Other Personal Service Activities",67196
"1991","Total ( by production approach )",5018019
"1991","Statistical Discrepancy",0
"1991","GDP",5018019
"1992","¡@AA. Agriculture, Horticulture and Agrarian Activities",125370
"1992","¡@AB.  Animal Husbandry",21196
"1992","¡@AC. Forestry",2740
"1992","¡@AD. Fishing and Aquaculture",43606
"1992","¡@CA.  Manufacture of Food Products and Prepared Animal Feeds",81186
"1992","¡@CB. Manufacture of Beverages and Tobacco Products",73760
"1992","¡@CC. Manufacture of Textiles",114496
"1992","¡@CD. Manufacture of Wearing Apparel and Clothing Accessories",44849
"1992","¡@CE. Manufacture of Leather, Fur and Related Products",31642
"1992","¡@CF. Manufacture of Wood and of Products of Wood and Bamboo Products",15897
"1992","¡@CG. Manufacture of Paper and Paper Products",34115
"1992","¡@CH. Printing and Reproduction of Recorded Media",24092
"1992","¡@CI. Manufacture of Petroleum and Coal Products",92559
"1992","¡@CJ. Manufacture of Chemical Materials",95140
"1992","¡@CK. Manufacture of Other Chemical Products",28924
"1992","¡@CL. Manufacture of Pharmaceuticals and Medicinal Chemical Products",11601
"1992","¡@CM. Manufacture of Rubber Products",17919
"1992","¡@CN. Manufacture of Plastics Products",94346
"1992","¡@CO. Manufacture of Other Non-metallic Mineral Products",89361
"1992","¡@CP. Manufacture of Basic Metals",85864
"1992","¡@CQ. Manufacture of Fabricated Metal Products",118616
"1992","¡@CR. Manufacture of Electronic Parts and Components",100535
"1992","¡@CS. Manufacture of Computers, Electronic and Optical Products",102065
"1992","¡@CT. Manufacture of Electrical Equipment",79014
"1992","¡@CU. Manufacture of Machinery and Equipment",74510
"1992","¡@CV. Manufacture of Motor Vehicles and Parts",75792
"1992","¡@CW. Manufacture of Other Transport Equipment and Parts",52602
"1992","¡@CX. Manufacture of Furniture",20357
"1992","¡@CY. Other Manufacturing",66779
"1992","¡@DA. Electricity Supply",131510
"1992","¡@DB. Gas Supply",15843
"1992","¡@EA. Water Supply",13777
"1992","¡@EB. Remediation Activities",21617
"1992","¡@GA. Wholesale Trade",369677
"1992","¡@GB. Retail Trade",377304
"1992","¡@HA. Land Transportation",108115
"1992","¡@HB. Water Transportation",27299
"1992","¡@HC. Air Transport",29003
"1992","¡@HD. Support Activities for Transportation; Warehousing and Storage",58168
"1992","¡@HE. Postal and Courier Activities",17249
"1992","¡@IA. Accommodation",21142
"1992","¡@IB. Food and Beverage Service Activities",69712
"1992","¡@JA. Publishing, Motion Picture, Video and Music Production and Broadcasting Activities",27717
"1992","¡@JB. Telecommunications",95636
"1992","¡@JC. Related Service of Computer and Information",13439
"1992","K. Financial and Insurance Activities",392039
"1992","¡@KA. Financial Service Activities",299225
"1992","¡@KB. Insurance",73844
"1992","¡@KC. Security, Commodity Contracts and Activities Auxiliary to Financial Service Activities",18970
"1992","¡@LA. Real Estate Activities",49315
"1992","¡@LB. Ownership of Dwellings",340292
"1992","¡@NA. Rental and Leasing Activities",12441
"1992","¡@NB. Other Support Service Activities",19031
"1992","¡@QA. Human Health Activities",99625
"1992","¡@QB. Social Work Activities",4305
"1992","¡@SA. Activities of Membership Organizations",17655
"1992","¡@SB. Activities of Households as Employers of Domestic Personnel",25648
"1992","¡@SC. Other Personal Service Activities",73681
"1992","Total ( by production approach )",5575157
"1992","Statistical Discrepancy",34200
"1992","GDP",5609357
"1993","¡@AA. Agriculture, Horticulture and Agrarian Activities",134942
"1993","¡@AB.  Animal Husbandry",26823
"1993","¡@AC. Forestry",2329
"1993","¡@AD. Fishing and Aquaculture",52303
"1993","¡@CA.  Manufacture of Food Products and Prepared Animal Feeds",82627
"1993","¡@CB. Manufacture of Beverages and Tobacco Products",73827
"1993","¡@CC. Manufacture of Textiles",112172
"1993","¡@CD. Manufacture of Wearing Apparel and Clothing Accessories",48787
"1993","¡@CE. Manufacture of Leather, Fur and Related Products",28294
"1993","¡@CF. Manufacture of Wood and of Products of Wood and Bamboo Products",14881
"1993","¡@CG. Manufacture of Paper and Paper Products",32571
"1993","¡@CH. Printing and Reproduction of Recorded Media",25351
"1993","¡@CI. Manufacture of Petroleum and Coal Products",98601
"1993","¡@CJ. Manufacture of Chemical Materials",89775
"1993","¡@CK. Manufacture of Other Chemical Products",34346
"1993","¡@CL. Manufacture of Pharmaceuticals and Medicinal Chemical Products",14131
"1993","¡@CM. Manufacture of Rubber Products",21244
"1993","¡@CN. Manufacture of Plastics Products",101984
"1993","¡@CO. Manufacture of Other Non-metallic Mineral Products",110820
"1993","¡@CP. Manufacture of Basic Metals",99863
"1993","¡@CQ. Manufacture of Fabricated Metal Products",128846
"1993","¡@CR. Manufacture of Electronic Parts and Components",132747
"1993","¡@CS. Manufacture of Computers, Electronic and Optical Products",102053
"1993","¡@CT. Manufacture of Electrical Equipment",81282
"1993","¡@CU. Manufacture of Machinery and Equipment",81292
"1993","¡@CV. Manufacture of Motor Vehicles and Parts",73721
"1993","¡@CW. Manufacture of Other Transport Equipment and Parts",52789
"1993","¡@CX. Manufacture of Furniture",20439
"1993","¡@CY. Other Manufacturing",68472
"1993","¡@DA. Electricity Supply",141375
"1993","¡@DB. Gas Supply",18346
"1993","¡@EA. Water Supply",16090
"1993","¡@EB. Remediation Activities",21820
"1993","¡@GA. Wholesale Trade",416982
"1993","¡@GB. Retail Trade",413177
"1993","¡@HA. Land Transportation",119226
"1993","¡@HB. Water Transportation",30793
"1993","¡@HC. Air Transport",29717
"1993","¡@HD. Support Activities for Transportation; Warehousing and Storage",65607
"1993","¡@HE. Postal and Courier Activities",15900
"1993","¡@IA. Accommodation",23427
"1993","¡@IB. Food and Beverage Service Activities",76504
"1993","¡@JA. Publishing, Motion Picture, Video and Music Production and Broadcasting Activities",30840
"1993","¡@JB. Telecommunications",111016
"1993","¡@JC. Related Service of Computer and Information",15377
"1993","K. Financial and Insurance Activities",448447
"1993","¡@KA. Financial Service Activities",329032
"1993","¡@KB. Insurance",82564
"1993","¡@KC. Security, Commodity Contracts and Activities Auxiliary to Financial Service Activities",36851
"1993","¡@LA. Real Estate Activities",58977
"1993","¡@LB. Ownership of Dwellings",418939
"1993","¡@NA. Rental and Leasing Activities",14220
"1993","¡@NB. Other Support Service Activities",22175
"1993","¡@QA. Human Health Activities",111862
"1993","¡@QB. Social Work Activities",4910
"1993","¡@SA. Activities of Membership Organizations",19024
"1993","¡@SB. Activities of Households as Employers of Domestic Personnel",29862
"1993","¡@SC. Other Personal Service Activities",78706
"1993","Total ( by production approach )",6197349
"1993","Statistical Discrepancy",2805
"1993","GDP",6200154
"1994","¡@AA. Agriculture, Horticulture and Agrarian Activities",142214
"1994","¡@AB.  Animal Husbandry",30561
"1994","¡@AC. Forestry",2283
"1994","¡@AD. Fishing and Aquaculture",52642
"1994","¡@CA.  Manufacture of Food Products and Prepared Animal Feeds",85814
"1994","¡@CB. Manufacture of Beverages and Tobacco Products",74541
"1994","¡@CC. Manufacture of Textiles",104995
"1994","¡@CD. Manufacture of Wearing Apparel and Clothing Accessories",36355
"1994","¡@CE. Manufacture of Leather, Fur and Related Products",24664
"1994","¡@CF. Manufacture of Wood and of Products of Wood and Bamboo Products",12099
"1994","¡@CG. Manufacture of Paper and Paper Products",38344
"1994","¡@CH. Printing and Reproduction of Recorded Media",23982
"1994","¡@CI. Manufacture of Petroleum and Coal Products",106083
"1994","¡@CJ. Manufacture of Chemical Materials",117913
"1994","¡@CK. Manufacture of Other Chemical Products",35851
"1994","¡@CL. Manufacture of Pharmaceuticals and Medicinal Chemical Products",14943
"1994","¡@CM. Manufacture of Rubber Products",20818
"1994","¡@CN. Manufacture of Plastics Products",104028
"1994","¡@CO. Manufacture of Other Non-metallic Mineral Products",106507
"1994","¡@CP. Manufacture of Basic Metals",98872
"1994","¡@CQ. Manufacture of Fabricated Metal Products",138103
"1994","¡@CR. Manufacture of Electronic Parts and Components",144723
"1994","¡@CS. Manufacture of Computers, Electronic and Optical Products",116098
"1994","¡@CT. Manufacture of Electrical Equipment",89281
"1994","¡@CU. Manufacture of Machinery and Equipment",84069
"1994","¡@CV. Manufacture of Motor Vehicles and Parts",78069
"1994","¡@CW. Manufacture of Other Transport Equipment and Parts",56818
"1994","¡@CX. Manufacture of Furniture",20984
"1994","¡@CY. Other Manufacturing",65418
"1994","¡@DA. Electricity Supply",149421
"1994","¡@DB. Gas Supply",20113
"1994","¡@EA. Water Supply",17611
"1994","¡@EB. Remediation Activities",22271
"1994","¡@GA. Wholesale Trade",474586
"1994","¡@GB. Retail Trade",453791
"1994","¡@HA. Land Transportation",132274
"1994","¡@HB. Water Transportation",33855
"1994","¡@HC. Air Transport",30267
"1994","¡@HD. Support Activities for Transportation; Warehousing and Storage",75681
"1994","¡@HE. Postal and Courier Activities",17228
"1994","¡@IA. Accommodation",27672
"1994","¡@IB. Food and Beverage Service Activities",83436
"1994","¡@JA. Publishing, Motion Picture, Video and Music Production and Broadcasting Activities",35195
"1994","¡@JB. Telecommunications",122600
"1994","¡@JC. Related Service of Computer and Information",18038
"1994","K. Financial and Insurance Activities",537267
"1994","¡@KA. Financial Service Activities",390242
"1994","¡@KB. Insurance",89551
"1994","¡@KC. Security, Commodity Contracts and Activities Auxiliary to Financial Service Activities",57474
"1994","¡@LA. Real Estate Activities",68060
"1994","¡@LB. Ownership of Dwellings",490235
"1994","¡@NA. Rental and Leasing Activities",16917
"1994","¡@NB. Other Support Service Activities",26468
"1994","¡@QA. Human Health Activities",124438
"1994","¡@QB. Social Work Activities",5615
"1994","¡@SA. Activities of Membership Organizations",30570
"1994","¡@SB. Activities of Households as Employers of Domestic Personnel",35015
"1994","¡@SC. Other Personal Service Activities",86341
"1994","Total ( by production approach )",6795367
"1994","Statistical Discrepancy",-15971
"1994","GDP",6779396
"1995","¡@AA. Agriculture, Horticulture and Agrarian Activities",146169
"1995","¡@AB.  Animal Husbandry",39155
"1995","¡@AC. Forestry",2656
"1995","¡@AD. Fishing and Aquaculture",57357
"1995","¡@CA.  Manufacture of Food Products and Prepared Animal Feeds",87923
"1995","¡@CB. Manufacture of Beverages and Tobacco Products",73839
"1995","¡@CC. Manufacture of Textiles",96030
"1995","¡@CD. Manufacture of Wearing Apparel and Clothing Accessories",33219
"1995","¡@CE. Manufacture of Leather, Fur and Related Products",18885
"1995","¡@CF. Manufacture of Wood and of Products of Wood and Bamboo Products",13065
"1995","¡@CG. Manufacture of Paper and Paper Products",40936
"1995","¡@CH. Printing and Reproduction of Recorded Media",23311
"1995","¡@CI. Manufacture of Petroleum and Coal Products",120626
"1995","¡@CJ. Manufacture of Chemical Materials",160933
"1995","¡@CK. Manufacture of Other Chemical Products",30992
"1995","¡@CL. Manufacture of Pharmaceuticals and Medicinal Chemical Products",12859
"1995","¡@CM. Manufacture of Rubber Products",21054
"1995","¡@CN. Manufacture of Plastics Products",97348
"1995","¡@CO. Manufacture of Other Non-metallic Mineral Products",98223
"1995","¡@CP. Manufacture of Basic Metals",112434
"1995","¡@CQ. Manufacture of Fabricated Metal Products",144415
"1995","¡@CR. Manufacture of Electronic Parts and Components",197629
"1995","¡@CS. Manufacture of Computers, Electronic and Optical Products",133156
"1995","¡@CT. Manufacture of Electrical Equipment",82630
"1995","¡@CU. Manufacture of Machinery and Equipment",76172
"1995","¡@CV. Manufacture of Motor Vehicles and Parts",75059
"1995","¡@CW. Manufacture of Other Transport Equipment and Parts",56403
"1995","¡@CX. Manufacture of Furniture",20638
"1995","¡@CY. Other Manufacturing",61972
"1995","¡@DA. Electricity Supply",156384
"1995","¡@DB. Gas Supply",22290
"1995","¡@EA. Water Supply",18937
"1995","¡@EB. Remediation Activities",23244
"1995","¡@GA. Wholesale Trade",559426
"1995","¡@GB. Retail Trade",502484
"1995","¡@HA. Land Transportation",139424
"1995","¡@HB. Water Transportation",36995
"1995","¡@HC. Air Transport",32199
"1995","¡@HD. Support Activities for Transportation; Warehousing and Storage",88662
"1995","¡@HE. Postal and Courier Activities",18320
"1995","¡@IA. Accommodation",31039
"1995","¡@IB. Food and Beverage Service Activities",93027
"1995","¡@JA. Publishing, Motion Picture, Video and Music Production and Broadcasting Activities",40759
"1995","¡@JB. Telecommunications",132027
"1995","¡@JC. Related Service of Computer and Information",20310
"1995","K. Financial and Insurance Activities",548974
"1995","¡@KA. Financial Service Activities",411548
"1995","¡@KB. Insurance",102531
"1995","¡@KC. Security, Commodity Contracts and Activities Auxiliary to Financial Service Activities",34895
"1995","¡@LA. Real Estate Activities",81252
"1995","¡@LB. Ownership of Dwellings",575193
"1995","¡@NA. Rental and Leasing Activities",18429
"1995","¡@NB. Other Support Service Activities",31126
"1995","¡@QA. Human Health Activities",147150
"1995","¡@QB. Social Work Activities",6717
"1995","¡@SA. Activities of Membership Organizations",26362
"1995","¡@SB. Activities of Households as Employers of Domestic Personnel",40729
"1995","¡@SC. Other Personal Service Activities",94365
"1995","Total ( by production approach )",7400948
"1995","Statistical Discrepancy",-9886
"1995","GDP",7391062
"1996","¡@AA. Agriculture, Horticulture and Agrarian Activities",148290
"1996","¡@AB.  Animal Husbandry",38087
"1996","¡@AC. Forestry",2247
"1996","¡@AD. Fishing and Aquaculture",55376
"1996","¡@CA.  Manufacture of Food Products and Prepared Animal Feeds",95061
"1996","¡@CB. Manufacture of Beverages and Tobacco Products",75698
"1996","¡@CC. Manufacture of Textiles",106488
"1996","¡@CD. Manufacture of Wearing Apparel and Clothing Accessories",34083
"1996","¡@CE. Manufacture of Leather, Fur and Related Products",18738
"1996","¡@CF. Manufacture of Wood and of Products of Wood and Bamboo Products",12710
"1996","¡@CG. Manufacture of Paper and Paper Products",41141
"1996","¡@CH. Printing and Reproduction of Recorded Media",25130
"1996","¡@CI. Manufacture of Petroleum and Coal Products",108426
"1996","¡@CJ. Manufacture of Chemical Materials",148482
"1996","¡@CK. Manufacture of Other Chemical Products",34802
"1996","¡@CL. Manufacture of Pharmaceuticals and Medicinal Chemical Products",14547
"1996","¡@CM. Manufacture of Rubber Products",22688
"1996","¡@CN. Manufacture of Plastics Products",112292
"1996","¡@CO. Manufacture of Other Non-metallic Mineral Products",92952
"1996","¡@CP. Manufacture of Basic Metals",105873
"1996","¡@CQ. Manufacture of Fabricated Metal Products",166658
"1996","¡@CR. Manufacture of Electronic Parts and Components",231186
"1996","¡@CS. Manufacture of Computers, Electronic and Optical Products",177057
"1996","¡@CT. Manufacture of Electrical Equipment",96602
"1996","¡@CU. Manufacture of Machinery and Equipment",85729
"1996","¡@CV. Manufacture of Motor Vehicles and Parts",82174
"1996","¡@CW. Manufacture of Other Transport Equipment and Parts",61985
"1996","¡@CX. Manufacture of Furniture",23435
"1996","¡@CY. Other Manufacturing",70814
"1996","¡@DA. Electricity Supply",166345
"1996","¡@DB. Gas Supply",19211
"1996","¡@EA. Water Supply",19581
"1996","¡@EB. Remediation Activities",24090
"1996","¡@GA. Wholesale Trade",636550
"1996","¡@GB. Retail Trade",550302
"1996","¡@HA. Land Transportation",152322
"1996","¡@HB. Water Transportation",37031
"1996","¡@HC. Air Transport",33708
"1996","¡@HD. Support Activities for Transportation; Warehousing and Storage",102485
"1996","¡@HE. Postal and Courier Activities",19906
"1996","¡@IA. Accommodation",34998
"1996","¡@IB. Food and Beverage Service Activities",106703
"1996","¡@JA. Publishing, Motion Picture, Video and Music Production and Broadcasting Activities",45611
"1996","¡@JB. Telecommunications",144908
"1996","¡@JC. Related Service of Computer and Information",22896
"1996","K. Financial and Insurance Activities",606834
"1996","¡@KA. Financial Service Activities",442053
"1996","¡@KB. Insurance",119077
"1996","¡@KC. Security, Commodity Contracts and Activities Auxiliary to Financial Service Activities",45704
"1996","¡@LA. Real Estate Activities",81207
"1996","¡@LB. Ownership of Dwellings",645503
"1996","¡@NA. Rental and Leasing Activities",20183
"1996","¡@NB. Other Support Service Activities",35468
"1996","¡@QA. Human Health Activities",166633
"1996","¡@QB. Social Work Activities",8076
"1996","¡@SA. Activities of Membership Organizations",32472
"1996","¡@SB. Activities of Households as Employers of Domestic Personnel",53129
"1996","¡@SC. Other Personal Service Activities",103391
"1996","Total ( by production approach )",8031305
"1996","Statistical Discrepancy",0
"1996","GDP",8031305
"1997","¡@AA. Agriculture, Horticulture and Agrarian Activities",145226
"1997","¡@AB.  Animal Husbandry",12947
"1997","¡@AC. Forestry",2344
"1997","¡@AD. Fishing and Aquaculture",51976
"1997","¡@CA.  Manufacture of Food Products and Prepared Animal Feeds",93892
"1997","¡@CB. Manufacture of Beverages and Tobacco Products",74696
"1997","¡@CC. Manufacture of Textiles",121218
"1997","¡@CD. Manufacture of Wearing Apparel and Clothing Accessories",36327
"1997","¡@CE. Manufacture of Leather, Fur and Related Products",20283
"1997","¡@CF. Manufacture of Wood and of Products of Wood and Bamboo Products",12910
"1997","¡@CG. Manufacture of Paper and Paper Products",42048
"1997","¡@CH. Printing and Reproduction of Recorded Media",26477
"1997","¡@CI. Manufacture of Petroleum and Coal Products",131000
"1997","¡@CJ. Manufacture of Chemical Materials",155357
"1997","¡@CK. Manufacture of Other Chemical Products",38711
"1997","¡@CL. Manufacture of Pharmaceuticals and Medicinal Chemical Products",16115
"1997","¡@CM. Manufacture of Rubber Products",24218
"1997","¡@CN. Manufacture of Plastics Products",117444
"1997","¡@CO. Manufacture of Other Non-metallic Mineral Products",92661
"1997","¡@CP. Manufacture of Basic Metals",119509
"1997","¡@CQ. Manufacture of Fabricated Metal Products",170640
"1997","¡@CR. Manufacture of Electronic Parts and Components",266466
"1997","¡@CS. Manufacture of Computers, Electronic and Optical Products",201515
"1997","¡@CT. Manufacture of Electrical Equipment",97107
"1997","¡@CU. Manufacture of Machinery and Equipment",95370
"1997","¡@CV. Manufacture of Motor Vehicles and Parts",91276
"1997","¡@CW. Manufacture of Other Transport Equipment and Parts",66864
"1997","¡@CX. Manufacture of Furniture",24608
"1997","¡@CY. Other Manufacturing",76842
"1997","¡@DA. Electricity Supply",170567
"1997","¡@DB. Gas Supply",24420
"1997","¡@EA. Water Supply",20634
"1997","¡@EB. Remediation Activities",24597
"1997","¡@GA. Wholesale Trade",704381
"1997","¡@GB. Retail Trade",609855
"1997","¡@HA. Land Transportation",159405
"1997","¡@HB. Water Transportation",43071
"1997","¡@HC. Air Transport",39006
"1997","¡@HD. Support Activities for Transportation; Warehousing and Storage",110824
"1997","¡@HE. Postal and Courier Activities",21632
"1997","¡@IA. Accommodation",37781
"1997","¡@IB. Food and Beverage Service Activities",121758
"1997","¡@JA. Publishing, Motion Picture, Video and Music Production and Broadcasting Activities",52012
"1997","¡@JB. Telecommunications",158231
"1997","¡@JC. Related Service of Computer and Information",31864
"1997","K. Financial and Insurance Activities",749341
"1997","¡@KA. Financial Service Activities",501373
"1997","¡@KB. Insurance",138250
"1997","¡@KC. Security, Commodity Contracts and Activities Auxiliary to Financial Service Activities",109718
"1997","¡@LA. Real Estate Activities",81059
"1997","¡@LB. Ownership of Dwellings",675871
"1997","¡@NA. Rental and Leasing Activities",22188
"1997","¡@NB. Other Support Service Activities",43206
"1997","¡@QA. Human Health Activities",185782
"1997","¡@QB. Social Work Activities",10002
"1997","¡@SA. Activities of Membership Organizations",31518
"1997","¡@SB. Activities of Households as Employers of Domestic Personnel",55861
"1997","¡@SC. Other Personal Service Activities",112659
"1997","Total ( by production approach )",8724789
"1997","Statistical Discrepancy",-19640
"1997","GDP",8705149
"1998","¡@AA. Agriculture, Horticulture and Agrarian Activities",143829
"1998","¡@AB.  Animal Husbandry",23491
"1998","¡@AC. Forestry",1468
"1998","¡@AD. Fishing and Aquaculture",52157
